Date,BTC Price,Bubble Index,Google Trends,Difficulty,Transactions,Sent By Address,Tweets
2014-09-17,456.38,-12.73277243,7.619,29829733124,80119,133776,27946
2014-09-18,438.518,-13.73532228,7.619,29829733124,77185,134311,21135
2014-09-19,405.935,-12.9020948,9.675,29829733124,69266,117316,20775
2014-09-20,410.022,-12.65855946,7.377,29829733124,63306,107878,17607
2014-09-21,401.12,-12.37033758,7.498,29829733124,59636,102979,17026
2014-09-22,400.275,-15.02475509,7.982,29829733124,72900,132322,14984
2014-09-23,407.475,-14.07544873,8.707,29829733124,77133,136044,23489
2014-09-24,428.517,-13.22560604,10.159,29829733124,74818,130868,20675
2014-09-25,411.195,-14.42395884,8.466,30419649105,78351,137054,20757
2014-09-26,404.503,-14.04877951,7.982,34661425924,72421,125906,19512
2014-09-27,401.439,-13.15066433,7.014,34661425924,63004,109795,17202
2014-09-28,390.912,-14.30409471,7.619,34661425924,62310,126118,16636
2014-09-29,377.415,-14.85870168,8.828,34661425924,77787,127426,19660
2014-09-30,379.119,-15.26208029,8.345,34661425924,77853,139464,21073
2014-10-01,384.118,-15.65025955,7.415,34661425924,78624,139838,18636
2014-10-02,377.698,-15.47472311,7.943,34661425924,71948,140273,18380
2014-10-03,367.304,-14.96905536,8.366,34661425924,74948,126153,20207
2014-10-04,345.878,-15.03430082,8.332,34661425924,66478,118762,18214
2014-10-05,315.801,-16.48705084,10.132,34661425924,67161,149600,20031
2014-10-06,322.456,-15.46303863,11.256,34661425924,77888,135639,25065
2014-10-07,328.313,-16.37984616,9.785,34661425924,78935,149950,22543
2014-10-08,339.094,-16.01433984,8.592,34661425924,78674,145062,24408
2014-10-09,364.531,-15.45564484,8.86,34758212115,82641,142317,24075
2014-10-10,362.28,-16.30390643,8.064,35002482026,80903,146931,19090
2014-10-11,359.388,-14.88482502,7.717,35002482026,64876,119838,17107
2014-10-12,362.544,-15.81078587,7.268,35002482026,63361,141427,17072
2014-10-13,378.689,-15.68821689,8.03,35002482026,77787,153138,22018
2014-10-14,402.084,-14.72516953,8.929,35002482026,81232,153374,25804
2014-10-15,393.788,-15.03427383,9.076,35002482026,76106,157856,23992
2014-10-16,386.265,-14.77250031,8.064,35002482026,75589,142479,24445
2014-10-17,379.451,-15.02223294,7.623,35002482026,70697,140101,21491
2014-10-18,384.702,-14.07406721,7.502,35002482026,66313,124039,20572
2014-10-19,388.404,-15.07824363,7,35002482026,63122,142440,18259
2014-10-20,382.291,-15.65794767,6.853,35002482026,82563,146919,23312
2014-10-21,383.996,-15.94355561,6.974,35002482026,81498,155794,22499
2014-10-22,382.802,-15.88061943,7.328,35002482026,79828,150228,20348
2014-10-23,367.289,-16.0339242,7.709,35640558234,80487,148329,21036
2014-10-24,355.716,-17.44892928,6.558,35985640265,77747,141467,11147
2014-10-25,349.089,-16.07073649,6.316,35985640265,72360,141971,22449
2014-10-26,351.284,-15.69726151,7.094,35985640265,70637,132708,20090
2014-10-27,352.794,-17.02629045,6.619,35985640265,83818,161774,21632
2014-10-28,352.906,-16.91475696,7.234,35985640265,87842,152745,20173
2014-10-29,344.899,-17.11352689,7.181,35985640265,93512,155241,22081
2014-10-30,337.866,-17.25213156,6.8,35985640265,92452,156589,22855
2014-10-31,341.339,-16.84192608,5.944,35985640265,85515,146192,22906
2014-11-01,329.102,-14.75751946,6.759,35985640265,69432,121365,30263
2014-11-02,324.34,-17.20657811,7.106,35985640265,77015,156828,21408
2014-11-03,327.819,-16.88149257,7.279,35985640265,90182,153078,26060
2014-11-04,325.84,-17.32542118,7.106,35985640265,87455,149914,20992
2014-11-05,336.991,-17.2414174,6.933,38974444342,89322,151681,20871
2014-11-06,342.284,-16.79917633,7.973,39603666252,94142,155751,24348
2014-11-07,344.945,-16.1129954,7.453,39603666252,83807,141210,24244
2014-11-08,343.176,-15.37584371,7.106,39603666252,72564,116040,18964
2014-11-09,349.881,-16.42543192,7.626,39603666252,72062,149310,18949
2014-11-10,365.791,-16.01599652,8.319,39603666252,88847,147168,22516
2014-11-11,366.689,-15.89764359,7.799,39603666252,85489,146418,23156
2014-11-12,394.94,-15.67277505,9.532,39603666252,95432,168154,25601
2014-11-13,428.535,-14.4019677,9.879,39603666252,92813,157137,26798
2014-11-14,397.306,-15.53398587,7.973,39603666252,86153,156805,23449
2014-11-15,386.82,-14.20460812,8.319,39603666252,73102,125266,21104
2014-11-16,384.374,-15.04072128,8.146,39603666252,75859,141278,21652
2014-11-17,397.121,-15.10412403,7.973,39603666252,88210,149418,25728
2014-11-18,381.052,-15.07234609,8.666,39671493922,87370,151107,28238
2014-11-19,378.646,-15.24459644,8.146,40300030328,85130,144587,25117
2014-11-20,365.837,-16.21653398,7.106,40300030328,89250,151180,23707
2014-11-21,351.592,-15.9158425,7.106,40300030328,82052,142056,24577
2014-11-22,356.53,-15.04837505,7.279,40300030328,74571,124620,22344
2014-11-23,358.505,-16.00491626,6.066,40300030328,77141,135640,20544
2014-11-24,374.924,-15.32296053,7.106,40300030328,85660,139204,25545
2014-11-25,383.251,-15.38683124,7.106,40300030328,86002,147413,25985
2014-11-26,371.775,-15.3940187,6.759,40300030328,84974,144790,27929
2014-11-27,370.752,-15.74738762,6.586,40300030328,84541,148105,25790
2014-11-28,369.434,-15.69721911,6.933,40300030328,85764,144033,24830
2014-11-29,378.702,-14.54221227,6.239,40300030328,78941,127058,26555
2014-11-30,377.846,-16.362493,6.759,40300030328,84853,154304,20117
2014-12-01,379.647,-15.60645743,7.799,40300030328,97493,146853,26508
2014-12-02,381.317,-15.87579763,7.626,40294179127,99269,176246,32744
2014-12-03,378.7,-16.23002226,7.626,40007470271,99232,160561,24990
2014-12-04,374.17,-16.20707121,6.759,40007470271,98202,157158,26370
2014-12-05,372.933,-16.04777297,6.586,40007470271,90744,152344,25043
2014-12-06,374.938,-15.23202702,5.893,40007470271,81093,126158,21503
2014-12-07,375.025,-15.18157717,7.453,40007470271,74666,140090,21983
2014-12-08,368.947,-16.30654484,7.279,40007470271,90583,161385,24899
2014-12-09,352.726,-16.16304435,7.453,40007470271,90078,154381,27224
2014-12-10,349.289,-16.38198026,7.626,40007470271,88655,156047,25421
2014-12-11,351.872,-14.76410535,10.399,40007470271,83857,148180,32162
2014-12-12,350.835,-15.60956413,9.359,40007470271,81156,149739,25383
2014-12-13,347.5,-15.06912553,7.453,40007470271,76061,129464,26584
2014-12-14,348.199,-16.47426218,7.799,40007470271,79562,161187,23579
2014-12-15,347.166,-16.73923537,7.626,40007470271,94318,163741,26094
2014-12-16,335.169,-17.21408646,8.666,40007470271,100921,184101,27622
2014-12-17,323.149,-17.27886673,8.319,39560758613,98316,178769,28350
2014-12-18,312.662,-17.25472572,8.146,39457671307,95078,163576,26969
2014-12-19,312.341,-17.35773704,7.626,39457671307,95268,149092,23574
2014-12-20,324.713,-17.25289114,7.626,39457671307,86767,163428,23524
2014-12-21,323.943,-16.484585,8.146,39457671307,78831,139798,21411
2014-12-22,328.083,-17.66336954,7.626,39457671307,96347,173216,23172
2014-12-23,332.744,-17.26304986,7.626,39457671307,99319,167450,25504
2014-12-24,329.188,-16.23576386,6.586,39457671307,82194,133012,24192
2014-12-25,319.032,-15.21468041,6.933,39457671307,67760,109799,21216
2014-12-26,323.135,-15.80713901,8.493,39457671307,76046,126447,21728
2014-12-27,318.737,-14.35165872,17.332,39457671307,76662,130695,21543
2014-12-28,315.441,-17.20532732,7.279,39457671307,75546,144477,18427
2014-12-29,314.822,-17.11004513,6.933,39457671307,83283,135586,19605
2014-12-30,311.944,-17.5517277,6.759,39740132580,84894,144680,19477
2014-12-31,312.724,-16.46045677,6.933,40640955017,77259,122759,20017
2015-01-01,315.626,-14.24021665,6.703,40640955017,59179,93422,18681
2015-01-02,314.346,-18.20855715,7.625,40640955017,79122,135337,9385
2015-01-03,303.591,-21.84845858,7.736,40640955017,82065,143066,0
2015-01-04,274.82,-19.56777452,9.266,40640955017,85522,142557,7300
2015-01-05,272.076,-18.12796294,9.439,40640955017,95429,161359,23092
2015-01-06,276.104,-17.21635966,10.401,40640955017,87663,149094,25041
2015-01-07,287.178,-17.20223529,8.122,40640955017,89776,145664,26987
2015-01-08,287.542,-18.50779491,7.562,40640955017,106985,162448,22546
2015-01-09,283.794,-17.45835967,8.595,40640955017,102135,159304,30439
2015-01-10,280.21,-18.64055748,7.949,40640955017,104727,165346,22162
2015-01-11,273.146,-18.41839397,6.876,40640955017,90475,143745,20760
2015-01-12,269.036,-18.4313654,7.16,41156980051,98827,152760,24861
2015-01-13,239.441,-18.5474037,9.383,43971662056,102182,177766,30086
2015-01-14,197.577,-18.01136421,13.69,43971662056,104620,176128,35414
2015-01-15,205.937,-19.33597512,12.017,43971662056,120239,189764,26417
2015-01-16,211.756,-19.2039836,9.983,43971662056,104560,168827,26448
2015-01-17,200.604,-20.43641442,8.437,43971662056,90361,179369,19187
2015-01-18,205.929,-19.2898097,7.633,43971662056,83033,149221,24812
2015-01-19,211.824,-19.50423168,7.191,43971662056,98341,166356,27548
2015-01-20,210.64,-19.42812331,7.42,43971662056,98807,159415,26982
2015-01-21,214.636,-19.41220666,8.122,43971662056,96810,159612,24660
2015-01-22,232.311,-18.80937822,8.193,43971662056,93563,156944,25882
2015-01-23,229.752,-18.99290494,7.365,43971662056,91887,146063,24058
2015-01-24,237.146,-17.46500096,7.42,43971662056,83431,130398,32718
2015-01-25,248.51,-19.42113824,7.12,43971662056,86433,177915,21312
2015-01-26,281.323,-17.15679815,10.629,43971662056,108054,172932,33929
2015-01-27,261.244,-18.36808975,9.139,42957352412,99244,171248,26135
2015-01-28,252.788,-17.2778326,8.351,41272873895,85068,125251,27422
2015-01-29,232.4,-18.45886837,8.564,41272873895,90715,141590,25184
2015-01-30,232.471,-18.33787685,7.578,41272873895,81061,127447,22919
2015-01-31,227.909,-20.14620684,6.545,41272873895,86146,168547,18146
2015-02-01,218.482,-19.47909273,7.53,41272873895,78839,147822,19445
2015-02-02,226.795,-19.05338076,6.677,41272873895,85828,149103,24761
2015-02-03,236.83,-18.39405921,7.103,41272873895,91666,167778,33419
2015-02-04,225.308,-19.55494681,6.961,41272873895,90655,163051,22995
2015-02-05,222.448,-18.50396504,7.814,41272873895,86408,147816,28935
2015-02-06,219.936,-19.25704525,7.53,41272873895,85528,153349,23289
2015-02-07,225.863,-18.85483259,8.524,41272873895,85540,131116,19540
2015-02-08,224.9,-19.43531991,8.382,41272873895,82547,167688,20792
2015-02-09,220.946,-19.29412827,8.382,42458914417,104597,156526,24642
2015-02-10,218.176,-19.47290468,8.098,44455415962,102831,160388,24331
2015-02-11,220.585,-18.07904734,7.53,44455415962,96890,159522,39339
2015-02-12,219.338,-19.17077472,7.388,44455415962,87308,159009,25742
2015-02-13,231.691,-19.86337925,7.103,44455415962,113514,210337,27697
2015-02-14,246.158,-19.71931679,6.819,44455415962,98613,164268,19041
2015-02-15,250.235,-19.58356041,7.103,44455415962,85127,197774,21846
2015-02-16,234.532,-19.47479793,7.245,44455415962,104475,174468,24782
2015-02-17,238.71,-19.51837719,7.245,44455415962,102839,181573,24354
2015-02-18,239.529,-19.43003065,7.814,44455415962,105552,168694,22628
2015-02-19,237.832,-18.7033795,7.814,44455415962,94386,149795,24979
2015-02-20,242.991,-17.70407375,11.508,44455415962,98556,160859,29514
2015-02-21,244.115,-19.56704758,6.961,44455415962,87685,175643,20543
2015-02-22,241.202,-18.9849406,7.672,44470177289,84791,152214,20579
2015-02-23,236.119,-19.52401545,6.961,46684376317,101373,169237,23428
2015-02-24,238.067,-19.43510512,6.677,46684376317,104996,164780,24385
2015-02-25,237.006,-19.45714442,6.677,46684376317,105235,163290,24137
2015-02-26,235.973,-19.18201769,6.535,46684376317,100667,161352,26283
2015-02-27,250.348,-18.48427963,6.961,46684376317,101322,165277,30545
2015-02-28,252.709,-19.49175309,6.535,46684376317,89490,177143,20811
2015-03-01,251.478,-19.29533347,6.961,46684376317,88588,158849,18895
2015-03-02,262.486,-19.07901827,7.672,46684376317,104779,177855,23297
2015-03-03,275.364,-18.68840666,8.098,46684376317,110823,183413,25764
2015-03-04,278.934,-18.12121078,8.24,46684376317,98389,164846,25007
2015-03-05,270.497,-18.65153104,7.956,46684376317,100983,176323,24174
2015-03-06,272.846,-18.08960901,8.808,46684376317,93721,157663,22774
2015-03-07,273.282,-18.39137094,9.092,46684376317,91365,159244,19322
2015-03-08,275.227,-18.23215123,7.956,46832059250,87371,147670,19396
2015-03-09,281.962,-18.44580106,7.814,47427554951,105392,168692,23937
2015-03-10,293.828,-17.7756615,8.098,47427554951,105389,171585,28378
2015-03-11,293.97,-17.85371652,8.098,47427554951,100611,167407,25733
2015-03-12,294.297,-17.79262735,7.814,47427554951,96964,160152,24527
2015-03-13,291.01,-17.75928043,7.672,47427554951,95890,160382,25574
2015-03-14,283.365,-18.23384867,7.388,47427554951,89380,163265,21952
2015-03-15,283.896,-17.42831994,7.388,47427554951,84791,146141,24161
2015-03-16,290.818,-18.27395621,7.245,47427554951,105079,168697,24071
2015-03-17,288.825,-16.77381903,7.245,47427554951,99433,154525,36584
2015-03-18,273.617,-18.08987848,7.388,47427554951,99454,153327,24807
2015-03-19,257.124,-17.9735662,7.53,47427554951,106160,156861,31393
2015-03-20,260.716,-18.39109378,7.103,47427554951,103200,157817,26773
2015-03-21,259.368,-18.41530443,7.245,47427554951,92685,151855,23297
2015-03-22,261.797,-18.01166876,6.393,47417554876,90444,150597,27846
2015-03-23,267.213,-17.57581843,7.814,46717549645,105874,163558,34762
2015-03-24,256.186,-17.66738302,7.245,46717549645,92754,149652,31576
2015-03-25,244.675,-17.76704979,7.103,46717549645,96976,152522,35297
2015-03-26,248.965,-17.6957756,6.819,46717549645,101033,153546,37079
2015-03-27,247.396,-18.01487473,6.109,46717549645,99320,159205,36691
2015-03-28,251.271,-17.86419195,5.967,46717549645,87226,145976,31697
2015-03-29,245.128,-18.15000698,5.967,46717549645,90363,151304,31897
2015-03-30,245.129,-17.95054137,7.103,46717549645,106213,170979,38669
2015-03-31,245.298,-18.54234505,6.961,46717549645,114961,182741,35388
2015-04-01,243.148,-18.77326445,7.149,46717549645,119211,189246,34237
2015-04-02,248.23,-18.80601187,7.142,46717549645,111904,173673,29264
2015-04-03,253.57,-18.29964436,6.828,46717549645,104400,157660,30317
2015-04-04,252.689,-18.39447021,6.294,46717549645,89498,158168,27885
2015-04-05,255.001,-18.13180035,6.28,48985437809,94875,148869,29227
2015-04-06,257.67,-18.4870074,6.865,49446390688,107323,163877,29046
2015-04-07,253.059,-18.6889524,6.957,49446390688,108562,176736,29994
2015-04-08,248.466,-18.19375201,7.028,49446390688,110626,177553,37076
2015-04-09,243.593,-18.19316509,7.227,49446390688,116487,169873,37353
2015-04-10,237.873,-19.2522056,6.622,49446390688,112674,179121,28657
2015-04-11,235.894,-19.16965072,6.466,49446390688,99289,172843,27225
2015-04-12,235.993,-18.6806438,6.087,49446390688,86871,146249,25877
2015-04-13,232.263,-19.31231014,6.75,49446390688,115251,179393,29205
2015-04-14,220.026,-19.19885567,7.234,49446390688,110001,171357,30124
2015-04-15,220.804,-19.19038831,6.544,49446390688,107484,153666,28598
2015-04-16,226.535,-18.46177969,6.395,49446390688,98908,155134,34517
2015-04-17,224.203,-19.1436188,6.152,49446390688,102629,154039,28275
2015-04-18,222.465,-19.50443035,5.874,49446390688,97563,159750,25659
2015-04-19,224.044,-18.98906668,5.925,48876651531,90989,146884,26993
2015-04-20,223.809,-19.48506467,6.388,47610564513,116592,166837,28470
2015-04-21,225.98,-19.01077615,6.551,47610564513,112349,169429,32701
2015-04-22,235.296,-19.03016755,6.879,47610564513,111726,177037,30895
2015-04-23,234.356,-18.99973256,7.149,47610564513,109708,175196,30202
2015-04-24,231.602,-18.65716358,6.145,47610564513,108652,166332,35266
2015-04-25,228.42,-19.55754192,6.01,47610564513,98302,172392,25715
2015-04-26,218.799,-18.38697744,6.324,47610564513,92855,157309,36471
2015-04-27,221.019,-18.67439274,6.395,47610564513,113638,174516,39066
2015-04-28,225.576,-19.20826424,6.131,47610564513,113040,171000,31957
2015-04-29,225.106,-19.40731734,6.53,47610564513,117133,178336,30639
2015-04-30,231.562,-19.10446218,7.078,47610564513,112824,170713,29720
2015-05-01,235.075,-18.85973927,6.553,47610564513,99412,150859,27237
2015-05-02,234.385,-19.63188749,5.396,47610564513,94955,172636,25012
2015-05-03,239.501,-18.48854322,5.653,47618947536,84461,141423,27042
2015-05-04,240.104,-18.97695463,6.039,47643398018,103872,164934,29448
2015-05-05,235.564,-19.51952448,6.424,47643398018,115194,179685,27820
2015-05-06,234.619,-19.58856129,5.268,47643398018,111572,182561,29624
2015-05-07,232.198,-19.52615759,6.553,47643398018,110984,179390,27526
2015-05-08,240.039,-19.82700772,6.553,47643398018,108995,201039,25655
2015-05-09,242.641,-19.03388678,5.653,47643398018,94587,144075,23791
2015-05-10,241.37,-18.19798299,6.039,47643398018,89280,147107,31503
2015-05-11,241.467,-18.97491502,6.424,47643398018,111216,180047,32317
2015-05-12,241.493,-19.2194225,6.167,47643398018,109951,184711,30635
2015-05-13,242.205,-18.8859952,6.424,47643398018,108696,169593,30934
2015-05-14,236.365,-18.45529098,7.837,47643398018,101430,164513,31708
2015-05-15,237.222,-17.89528392,6.424,47643398018,105013,167227,42997
2015-05-16,236.928,-18.52004216,6.296,47643398018,90554,164979,32407
2015-05-17,236.816,-17.89268136,6.681,48228846401,86991,142671,32810
2015-05-18,236.105,-18.30072559,6.81,48807487245,98434,162529,34624
2015-05-19,232.979,-18.74545135,6.553,48807487245,107216,175886,34750
2015-05-20,233.256,-19.0495208,7.067,48807487245,106743,176569,30108
2015-05-21,235.065,-19.06433588,6.553,48807487245,98147,165784,27578
2015-05-22,237.015,-18.899622,6.553,48807487245,102632,166780,29926
2015-05-23,240.003,-18.31378832,6.681,48807487245,86167,143152,27166
2015-05-24,239.853,-18.77463692,6.553,48807487245,93898,162056,27968
2015-05-25,238.622,-19.0650231,5.653,48807487245,105945,170176,30637
2015-05-26,237.372,-18.62556771,6.938,48807487245,108240,177701,34578
2015-05-27,237.443,-19.18559014,6.424,48807487245,107951,176273,29218
2015-05-28,237.222,-19.89215707,5.782,48807487245,110848,175511,23591
2015-05-29,236.889,-19.90004105,6.938,48807487245,123898,183934,24045
2015-05-30,234.263,-19.90630407,8.223,48807487245,127665,197467,23844
2015-05-31,232.298,-19.46938065,7.195,48535929332,98636,175026,24048
2015-06-01,227.302,-20.21508354,6.424,47589591154,128564,212209,27087
2015-06-02,224.221,-20.03008681,6.81,47589591154,128057,210342,28566
2015-06-03,226.123,-19.42099714,6.681,47589591154,127458,205703,34732
2015-06-04,225.462,-16.26980996,6.938,47589591154,118205,192952,76661
2015-06-05,224.648,-19.64373659,6.167,47589591154,110063,182841,28700
2015-06-06,225.153,-19.34348828,5.91,47589591154,92518,171337,27936
2015-06-07,224.866,-18.90124687,6.296,47589591154,83478,149459,26086
2015-06-08,226.036,-17.72297357,6.553,47589591154,108016,158691,46002
2015-06-09,229.474,-18.53779178,6.424,47589591154,121487,194212,43106
2015-06-10,229.253,-20.28938972,6.296,47589591154,131110,215214,26645
2015-06-11,229.8,-17.90467525,6.296,47589591154,120489,197362,52355
2015-06-12,230.569,-19.27431849,5.396,47589591154,126803,195296,36988
2015-06-13,230.832,-20.17242691,5.396,47589591154,105684,176234,21875
2015-06-14,233.557,-17.77134378,6.424,49124063328,102888,181890,46935
2015-06-15,235.626,-20.13368126,5.91,49692386355,129245,219124,28128
2015-06-16,241.816,-15.50416152,7.324,49692386355,121423,193914,84152
2015-06-17,250.867,-19.01771745,7.324,49692386355,132964,225794,35914
2015-06-18,248.304,-17.35749197,12.848,49692386355,124773,197515,38557
2015-06-19,247.452,-19.29027755,7.709,49692386355,125075,195454,28107
2015-06-20,243.001,-19.10355832,7.324,49692386355,101878,173555,25438
2015-06-21,243.39,-19.3032309,6.167,49692386355,96530,164560,23500
2015-06-22,245.632,-19.38453253,6.296,49692386355,119192,177302,27394
2015-06-23,245.012,-19.67073457,6.81,49692386355,125420,210762,28352
