date,price,sma200d,mayerMultiple
2018-03-08,9330.48,8951.06,1.0424
2018-03-09,9278.14,8977.48,1.0335
2018-03-10,8786.56,9001.04,0.9762
2018-03-11,9513.54,9027.88,1.0538
2018-03-12,9147.89,9051.99,1.0106
2018-03-13,9160.54,9076.02,1.0093
2018-03-14,8222.13,9095.43,0.9040
2018-03-15,8268.59,9115.04,0.9071
2018-03-16,8376.90,9135.03,0.9170
2018-03-17,7881.66,9151.44,0.8612
2018-03-18,8189.02,9169.45,0.8931
2018-03-19,8537.02,9188.43,0.9291
2018-03-20,8895.55,9208.32,0.9660
2018-03-21,8879.59,9229.74,0.9621
2018-03-22,8710.66,9250.17,0.9417
2018-03-23,8771.75,9272.15,0.9460
2018-03-24,8610.99,9292.94,0.9266
2018-03-25,8440.61,9312.10,0.9064
2018-03-26,8171.18,9329.78,0.8758
2018-03-27,7837.27,9347.24,0.8385
2018-03-28,7933.64,9365.23,0.8471
2018-03-29,7108.57,9379.47,0.7579
2018-03-30,6832.15,9392.56,0.7274
2018-03-31,6922.28,9406.35,0.7359
2018-04-01,6804.52,9420.94,0.7223
2018-04-02,7033.26,9439.87,0.7451
2018-04-03,7420.80,9458.48,0.7846
2018-04-04,6780.54,9473.82,0.7157
2018-04-05,6798.42,9489.26,0.7164
2018-04-06,6610.49,9501.91,0.6957
2018-04-07,6886.47,9516.71,0.7236
2018-04-08,7010.00,9532.28,0.7354
2018-04-09,6736.89,9547.88,0.7056
2018-04-10,6816.72,9563.87,0.7128
2018-04-11,6944.79,9579.71,0.7249
2018-04-12,7904.33,9600.85,0.8233
2018-04-13,7919.06,9620.85,0.8231
2018-04-14,8006.42,9641.43,0.8304
2018-04-15,8342.27,9662.11,0.8634
2018-04-16,8046.98,9681.40,0.8312
2018-04-17,7887.74,9700.07,0.8132
2018-04-18,8162.83,9719.21,0.8399
2018-04-19,8272.97,9738.66,0.8495
2018-04-20,8839.50,9760.93,0.9056
2018-04-21,8863.54,9783.71,0.9059
2018-04-22,8800.96,9806.63,0.8974
2018-04-23,8930.78,9829.69,0.9086
2018-04-24,9652.21,9856.12,0.9793
2018-04-25,8855.51,9878.20,0.8965
2018-04-26,9264.73,9901.52,0.9357
2018-04-27,8981.33,9922.54,0.9051
2018-04-28,9341.82,9945.55,0.9393
2018-04-29,9397.00,9968.46,0.9427
2018-04-30,9228.73,9987.63,0.9240
2018-05-01,9072.17,10004.92,0.9068
2018-05-02,9204.13,10022.01,0.9184
2018-05-03,9750.70,10042.32,0.9710
2018-05-04,9696.64,10062.02,0.9637
2018-05-05,9795.93,10083.05,0.9715
2018-05-06,9595.09,10103.10,0.9497
2018-05-07,9339.51,10121.26,0.9228
2018-05-08,9212.37,10137.32,0.9088
2018-05-09,9293.04,10153.63,0.9152
2018-05-10,9037.53,10168.84,0.8887
2018-05-11,8419.76,10181.49,0.8270
2018-05-12,8485.78,10196.33,0.8322
2018-05-13,8695.83,10211.13,0.8516
2018-05-14,8671.07,10224.99,0.8480
2018-05-15,8488.46,10238.57,0.8291
2018-05-16,8327.76,10251.40,0.8124
2018-05-17,8050.52,10260.78,0.7846
2018-05-18,8233.09,10271.34,0.8016
2018-05-19,8229.48,10280.35,0.8005
2018-05-20,8511.45,10289.27,0.8272
2018-05-21,8398.62,10296.05,0.8157
2018-05-22,8007.53,10300.09,0.7774
2018-05-23,7520.87,10300.59,0.7301
2018-05-24,7575.62,10301.62,0.7354
2018-05-25,7425.38,10303.82,0.7206
2018-05-26,7326.30,10304.86,0.7110
2018-05-27,7338.19,10304.29,0.7121
2018-05-28,7110.82,10304.26,0.6901
2018-05-29,7453.63,10308.42,0.7231
2018-05-30,7374.67,10313.56,0.7150
2018-05-31,7478.74,10321.81,0.7246
2018-06-01,7519.84,10326.81,0.7282
2018-06-02,7637.45,10332.04,0.7392
2018-06-03,7702.16,10334.26,0.7453
2018-06-04,7486.65,10332.53,0.7246
2018-06-05,7611.15,10331.94,0.7367
2018-06-06,7650.78,10331.21,0.7405
2018-06-07,7665.95,10329.45,0.7421
2018-06-08,7622.60,10326.21,0.7382
2018-06-09,7556.17,10323.53,0.7319
2018-06-10,6744.74,10316.01,0.6538
2018-06-11,6849.45,10309.90,0.6644
2018-06-12,6526.70,10301.37,0.6336
2018-06-13,6306.51,10289.10,0.6129
2018-06-14,6629.77,10275.65,0.6452
2018-06-15,6399.67,10259.00,0.6238
2018-06-16,6495.32,10241.81,0.6342
2018-06-17,6450.69,10225.06,0.6309
2018-06-18,6703.81,10208.60,0.6567
2018-06-19,6732.51,10188.22,0.6608
2018-06-20,6753.21,10167.31,0.6642
2018-06-21,6720.37,10144.84,0.6624
2018-06-22,6059.58,10117.33,0.5989
2018-06-23,6174.23,10089.52,0.6119
2018-06-24,6146.49,10050.29,0.6116
2018-06-25,6243.54,9996.34,0.6246
2018-06-26,6096.13,9945.33,0.6130
2018-06-27,6139.19,9900.78,0.6201
2018-06-28,5858.64,9852.70,0.5946
2018-06-29,6220.91,9799.43,0.6348
2018-06-30,6375.54,9744.14,0.6543
2018-07-01,6361.40,9693.37,0.6563
2018-07-02,6608.37,9643.40,0.6853
2018-07-03,6498.31,9587.38,0.6778
2018-07-04,6579.33,9522.08,0.6910
2018-07-05,6535.30,9458.50,0.6909
2018-07-06,6598.46,9396.58,0.7022
2018-07-07,6737.86,9342.01,0.7212
2018-07-08,6704.92,9293.26,0.7215
2018-07-09,6664.02,9248.41,0.7206
2018-07-10,6309.08,9208.43,0.6851
2018-07-11,6377.98,9165.77,0.6958
2018-07-12,6159.47,9126.43,0.6749
2018-07-13,6208.99,9087.07,0.6833
2018-07-14,6255.11,9039.71,0.6920
2018-07-15,6347.60,8994.50,0.7057
2018-07-16,6710.81,8956.61,0.7493
2018-07-17,7320.59,8920.35,0.8207
2018-07-18,7376.04,8892.49,0.8295
2018-07-19,7467.03,8860.22,0.8428
2018-07-20,7327.26,8829.53,0.8299
2018-07-21,7410.57,8792.81,0.8428
2018-07-22,7399.48,8754.76,0.8452
2018-07-23,7716.16,8717.99,0.8851
2018-07-24,8397.62,8674.99,0.9680
2018-07-25,8202.72,8630.49,0.9504
2018-07-26,7913.93,8588.90,0.9214
2018-07-27,8173.77,8555.08,0.9554
2018-07-28,8190.36,8524.14,0.9608
2018-07-29,8229.61,8491.94,0.9691
2018-07-30,8171.84,8466.87,0.9652
2018-07-31,7725.13,8436.54,0.9157
2018-08-01,7596.70,8403.37,0.9040
2018-08-02,7542.69,8372.68,0.9009
2018-08-03,7411.34,8341.78,0.8885
2018-08-04,7002.21,8319.63,0.8416
2018-08-05,7031.59,8298.99,0.8473
2018-08-06,6929.99,8277.41,0.8372
2018-08-07,6722.58,8253.83,0.8145
2018-08-08,6267.39,8221.32,0.7623
2018-08-09,6558.10,8197.00,0.8001
2018-08-10,6135.75,8173.99,0.7506
2018-08-11,6313.75,8151.31,0.7746
2018-08-12,6314.69,8126.76,0.7770
2018-08-13,6265.85,8102.43,0.7733
2018-08-14,6184.83,8078.18,0.7656
2018-08-15,6270.21,8052.93,0.7786
2018-08-16,6290.75,8026.30,0.7838
2018-08-17,6563.08,8003.45,0.8200
2018-08-18,6399.29,7985.65,0.8013
2018-08-19,6490.72,7967.85,0.8146
2018-08-20,6272.95,7954.02,0.7887
2018-08-21,6473.08,7942.45,0.8150
2018-08-22,6365.01,7928.62,0.8028
2018-08-23,6516.41,7919.95,0.8228
2018-08-24,6697.73,7919.19,0.8458
2018-08-25,6745.44,7914.22,0.8523
2018-08-26,6689.87,7909.55,0.8458
2018-08-27,6839.16,7902.65,0.8654
2018-08-28,7092.97,7894.82,0.8984
2018-08-29,7033.43,7887.33,0.8917
2018-08-30,6966.96,7881.68,0.8839
2018-08-31,7025.14,7872.27,0.8924
2018-09-01,7192.35,7865.61,0.9144
2018-09-02,7286.67,7854.71,0.9277
2018-09-03,7257.47,7840.46,0.9256
2018-09-04,7358.81,7826.31,0.9403
2018-09-05,6790.90,7804.84,0.8701
2018-09-06,6488.08,7785.02,0.8334
2018-09-07,6408.65,7761.36,0.8257
2018-09-08,6187.79,7736.07,0.7999
2018-09-09,6249.25,7715.02,0.8100
2018-09-10,6295.39,7697.11,0.8179
2018-09-11,6278.42,7677.71,0.8177
2018-09-12,6327.54,7660.91,0.8260
2018-09-13,6490.91,7645.35,0.8490
2018-09-14,6494.70,7626.26,0.8516
2018-09-15,6524.17,7605.61,0.8578
2018-09-16,6497.40,7586.56,0.8564
2018-09-17,6258.59,7563.24,0.8275
2018-09-18,6340.35,7539.87,0.8409
2018-09-19,6383.95,7514.66,0.8495
2018-09-20,6498.61,7489.84,0.8677
2018-09-21,6741.14,7465.84,0.9029
2018-09-22,6705.48,7445.99,0.9005
2018-09-23,6703.14,7429.99,0.9022
2018-09-24,6576.55,7416.22,0.8868
2018-09-25,6416.44,7401.91,0.8669
2018-09-26,6463.25,7390.29,0.8746
2018-09-27,6677.90,7376.11,0.9053
2018-09-28,6623.13,7363.49,0.8995
2018-09-29,6584.50,7350.61,0.8958
2018-09-30,6604.49,7342.52,0.8995
2018-10-01,6561.81,7333.99,0.8947
2018-10-02,6508.72,7324.65,0.8886
2018-10-03,6464.46,7317.56,0.8834
2018-10-04,6545.29,7309.34,0.8955
2018-10-05,6585.15,7299.58,0.9021
2018-10-06,6550.48,7287.86,0.8988
2018-10-07,6564.57,7276.28,0.9022
2018-10-08,6604.69,7265.75,0.9090
2018-10-09,6590.43,7254.85,0.9084
2018-10-10,6529.10,7244.44,0.9013
2018-10-11,6159.25,7233.03,0.8515
2018-10-12,6191.68,7223.13,0.8572
2018-10-13,6197.69,7214.93,0.8590
2018-10-14,6182.88,7206.18,0.8580
2018-10-15,6442.72,7202.85,0.8945
2018-10-16,6461.94,7201.00,0.8974
2018-10-17,6442.73,7198.60,0.8950
2018-10-18,6396.48,7196.56,0.8888
2018-10-19,6383.08,7193.31,0.8874
2018-10-20,6408.25,7188.25,0.8915
2018-10-21,6415.34,7186.42,0.8927
2018-10-22,6408.03,7184.47,0.8919
2018-10-23,6395.99,7183.40,0.8904
2018-10-24,6413.80,7181.03,0.8932
2018-10-25,6402.32,7178.00,0.8919
2018-10-26,6404.11,7176.33,0.8924
2018-10-27,6409.41,7174.30,0.8934
2018-10-28,6406.63,7171.60,0.8933
2018-10-29,6263.04,7163.40,0.8743
2018-10-30,6272.17,7155.16,0.8766
2018-10-31,6306.32,7146.66,0.8824
2018-11-01,6342.98,7136.67,0.8888
2018-11-02,6348.17,7128.17,0.8906
2018-11-03,6332.43,7120.40,0.8893
2018-11-04,6420.42,7111.68,0.9028
2018-11-05,6402.95,7102.33,0.9015
2018-11-06,6441.15,7090.34,0.9084
2018-11-07,6500.87,7078.53,0.9184
2018-11-08,6406.75,7066.56,0.9066
2018-11-09,6331.38,7053.56,0.8976
2018-11-10,6353.11,7037.07,0.9028
2018-11-11,6335.41,7024.46,0.9019
2018-11-12,6320.66,7009.74,0.9017
2018-11-13,6267.94,6996.18,0.8959
2018-11-14,5574.26,6977.34,0.7989
2018-11-15,5538.56,6958.05,0.7960
2018-11-16,5496.02,6939.38,0.7920
2018-11-17,5501.09,6921.53,0.7948
2018-11-18,5555.38,6903.28,0.8047
2018-11-19,4792.20,6878.49,0.6967
2018-11-20,4317.53,6851.60,0.6301
2018-11-21,4549.32,6825.36,0.6665
2018-11-22,4303.62,6798.91,0.6330
2018-11-23,4289.89,6773.66,0.6333
2018-11-24,3806.32,6746.63,0.5642
2018-11-25,3946.85,6719.90,0.5873
2018-11-26,3700.29,6693.21,0.5528
2018-11-27,3776.56,6669.99,0.5662
2018-11-28,4208.48,6648.61,0.6330
2018-11-29,4239.04,6626.32,0.6397
2018-11-30,3973.33,6602.84,0.6018
2018-12-01,4148.07,6581.13,0.6303
2018-12-02,4098.75,6559.99,0.6248
2018-12-03,3843.98,6538.96,0.5879
2018-12-04,3892.95,6517.26,0.5973
2018-12-05,3709.52,6494.66,0.5712
2018-12-06,3511.97,6469.66,0.5428
2018-12-07,3373.00,6444.53,0.5234
2018-12-08,3407.95,6421.53,0.5307
2018-12-09,3540.44,6401.63,0.5531
2018-12-10,3413.59,6380.82,0.5350
2018-12-11,3352.56,6360.46,0.5271
2018-12-12,3423.01,6340.94,0.5398
2018-12-13,3260.34,6320.55,0.5158
2018-12-14,3198.95,6300.99,0.5077
2018-12-15,3185.07,6279.65,0.5072
2018-12-16,3195.41,6258.75,0.5106
2018-12-17,3499.16,6238.85,0.5609
2018-12-18,3659.53,6219.55,0.5884
2018-12-19,3697.73,6199.85,0.5964
2018-12-20,4067.74,6181.68,0.6580
2018-12-21,3839.09,6163.44,0.6229
2018-12-22,3964.95,6145.21,0.6452
2018-12-23,3942.67,6126.67,0.6435
2018-12-24,4040.05,6108.54,0.6614
2018-12-25,3761.58,6089.24,0.6177
2018-12-26,3807.66,6070.49,0.6272
2018-12-27,3585.46,6054.70,0.5922
2018-12-28,3881.05,6039.86,0.6426
2018-12-29,3823.14,6026.34,0.6344
2018-12-30,3825.41,6013.93,0.6361
2018-12-31,3687.20,5999.22,0.6146
2019-01-01,3808.12,5986.26,0.6361
2019-01-02,3898.20,5973.28,0.6526
2019-01-03,3784.39,5959.95,0.6350
2019-01-04,3827.52,5945.56,0.6438
2019-01-05,3798.61,5930.89,0.6405
2019-01-06,4045.99,5917.36,0.6838
2019-01-07,4001.02,5903.76,0.6777
2019-01-08,3992.62,5893.43,0.6775
2019-01-09,4004.26,5882.58,0.6807
2019-01-10,3627.90,5869.98,0.6180
2019-01-11,3624.16,5856.89,0.6188
2019-01-12,3617.02,5844.49,0.6189
2019-01-13,3508.67,5831.34,0.6017
2019-01-14,3666.95,5820.38,0.6300
2019-01-15,3581.29,5807.18,0.6167
2019-01-16,3606.99,5793.34,0.6226
2019-01-17,3640.13,5779.73,0.6298
2019-01-18,3609.43,5764.74,0.6261
2019-01-19,3687.30,5750.68,0.6412
2019-01-20,3538.31,5735.48,0.6169
2019-01-21,3535.62,5720.48,0.6181
2019-01-22,3577.31,5705.37,0.6270
2019-01-23,3551.89,5689.44,0.6243
2019-01-24,3567.59,5673.76,0.6288
2019-01-25,3561.35,5658.24,0.6294
2019-01-26,3557.04,5644.48,0.6302
2019-01-27,3537.61,5630.28,0.6283
2019-01-28,3435.05,5616.66,0.6116
2019-01-29,3395.82,5602.59,0.6061
2019-01-30,3437.90,5588.51,0.6152
2019-01-31,3410.13,5573.82,0.6118
2019-02-01,3445.05,5557.49,0.6199
2019-02-02,3461.94,5538.20,0.6251
2019-02-03,3413.02,5518.38,0.6185
2019-02-04,3411.39,5498.11,0.6205
2019-02-05,3426.47,5478.60,0.6254
2019-02-06,3367.51,5458.39,0.6169
2019-02-07,3358.87,5438.18,0.6176
2019-02-08,3612.48,5417.67,0.6668
2019-02-09,3621.27,5393.78,0.6714
2019-02-10,3642.02,5370.98,0.6781
2019-02-11,3590.62,5349.36,0.6712
2019-02-12,3587.90,5326.43,0.6736
2019-02-13,3576.09,5303.36,0.6743
2019-02-14,3561.92,5280.02,0.6746
2019-02-15,3565.01,5256.99,0.6781
2019-02-16,3584.74,5236.29,0.6846
2019-02-17,3622.76,5216.42,0.6945
2019-02-18,3866.13,5198.04,0.7438
2019-02-19,3895.44,5180.46,0.7519
2019-02-20,3931.61,5165.10,0.7612
2019-02-21,3892.26,5149.41,0.7559
2019-02-22,3948.30,5134.50,0.7690
2019-02-23,4110.15,5121.44,0.8025
2019-02-24,3754.18,5108.87,0.7348
2019-02-25,3822.02,5095.19,0.7501
2019-02-26,3796.18,5083.49,0.7468
2019-02-27,3799.38,5070.92,0.7492
2019-02-28,3792.95,5058.31,0.7498
2019-03-01,3810.63,5046.03,0.7552
2019-03-02,3809.64,5034.16,0.7568
2019-03-03,3782.38,5021.72,0.7532
2019-03-04,3698.16,5008.76,0.7383
2019-03-05,3840.13,4995.14,0.7688
2019-03-06,3852.00,4982.41,0.7731
2019-03-07,3855.92,4969.23,0.7760
2019-03-08,3839.23,4957.06,0.7745
2019-03-09,3910.36,4944.25,0.7909
2019-03-10,3903.91,4931.94,0.7916
2019-03-11,3851.57,4918.62,0.7831
2019-03-12,3858.91,4904.43,0.7868
2019-03-13,3851.96,4889.96,0.7877
2019-03-14,3853.78,4875.78,0.7904
2019-03-15,3901.91,4861.09,0.8027
2019-03-16,3989.80,4845.58,0.8234
2019-03-17,3967.14,4830.24,0.8213
2019-03-18,3969.44,4815.26,0.8243
2019-03-19,3996.17,4800.11,0.8325
2019-03-20,4030.66,4784.30,0.8425
2019-03-21,3976.27,4767.75,0.8340
2019-03-22,3983.89,4751.38,0.8385
2019-03-23,3981.78,4734.50,0.8410
2019-03-24,3970.67,4720.40,0.8412
2019-03-25,3908.24,4707.50,0.8302
2019-03-26,3917.76,4695.04,0.8344
2019-03-27,4027.01,4684.24,0.8597
2019-03-28,4010.94,4673.05,0.8583
2019-03-29,4089.46,4662.02,0.8772
2019-03-30,4091.89,4651.09,0.8798
2019-03-31,4094.32,4639.92,0.8824
2019-04-01,4138.42,4628.16,0.8942
2019-04-02,4903.72,4620.20,1.0614
2019-04-03,4960.23,4612.38,1.0754
2019-04-04,4911.27,4604.45,1.0666
2019-04-05,5033.23,4598.33,1.0946
2019-04-06,5044.36,4591.85,1.0985
2019-04-07,5189.11,4585.87,1.1315
2019-04-08,5283.42,4579.79,1.1536
2019-04-09,5195.58,4572.07,1.1364
2019-04-10,5311.74,4565.10,1.1636
2019-04-11,5050.67,4556.84,1.1084
2019-04-12,5082.86,4549.37,1.1173
2019-04-13,5074.79,4542.66,1.1171
2019-04-14,5156.80,4536.13,1.1368
2019-04-15,5042.90,4527.95,1.1137
2019-04-16,5205.96,4520.87,1.1515
2019-04-17,5226.35,4514.08,1.1578
2019-04-18,5278.50,4507.45,1.1711
2019-04-19,5289.95,4501.09,1.1753
2019-04-20,5313.97,4495.11,1.1822
2019-04-21,5295.73,4489.27,1.1796
2019-04-22,5383.80,4483.46,1.2008
2019-04-23,5544.86,4478.26,1.2382
2019-04-24,5431.95,4472.67,1.2145
2019-04-25,5127.67,4465.48,1.1483
2019-04-26,5150.16,4458.21,1.1552
2019-04-27,5181.81,4451.17,1.1641
2019-04-28,5148.67,4444.27,1.1585
2019-04-29,5148.80,4439.21,1.1598
2019-04-30,5266.62,4434.59,1.1876
2019-05-01,5315.18,4430.18,1.1998
2019-05-02,5393.13,4426.23,1.2184
2019-05-03,5658.43,4422.30,1.2795
2019-05-04,5774.71,4418.87,1.3068
2019-05-05,5728.35,4415.30,1.2974
2019-05-06,5691.69,4411.77,1.2901
2019-05-07,5825.74,4408.99,1.3213
2019-05-08,5931.80,4406.60,1.3461
2019-05-09,6150.14,4405.28,1.3961
2019-05-10,6357.46,4405.03,1.4432
2019-05-11,7325.08,4409.67,1.6611
2019-05-12,6942.62,4412.31,1.5735
2019-05-13,7798.91,4419.30,1.7647
2019-05-14,7955.56,4427.05,1.7970
2019-05-15,8215.21,4436.08,1.8519
2019-05-16,7862.07,4443.36,1.7694
2019-05-17,7326.92,4448.68,1.6470
2019-05-18,7277.99,4453.71,1.6341
2019-05-19,8219.74,4463.28,1.8416
2019-05-20,7981.14,4471.47,1.7849
2019-05-21,7983.81,4479.65,1.7822
2019-05-22,7667.90,4486.32,1.7092
2019-05-23,7897.47,4493.71,1.7575
2019-05-24,7987.10,4501.63,1.7743
2019-05-25,8061.59,4509.73,1.7876
2019-05-26,8731.52,4520.88,1.9314
2019-05-27,8816.79,4532.93,1.9451
2019-05-28,8719.13,4544.87,1.9185
2019-05-29,8655.49,4556.39,1.8996
2019-05-30,8271.62,4566.07,1.8115
2019-05-31,8556.22,4577.24,1.8693
2019-06-01,8554.81,4588.68,1.8643
2019-06-02,8744.35,4604.53,1.8991
2019-06-03,8173.40,4617.70,1.7700
2019-06-04,7649.94,4628.47,1.6528
2019-06-05,7798.54,4639.96,1.6807
2019-06-06,7776.71,4651.07,1.6720
2019-06-07,8023.95,4667.23,1.7192
2019-06-08,7939.81,4685.34,1.6946
2019-06-09,7634.07,4700.76,1.6240
2019-06-10,7993.30,4719.21,1.6938
2019-06-11,7922.48,4737.37,1.6723
2019-06-12,8146.76,4759.07,1.7118
2019-06-13,8232.78,4780.50,1.7222
2019-06-14,8698.00,4805.49,1.8100
2019-06-15,8850.58,4830.86,1.8321
2019-06-16,9019.52,4854.92,1.8578
2019-06-17,9340.57,4880.43,1.9139
2019-06-18,9047.13,4905.79,1.8442
2019-06-19,9285.06,4931.48,1.8828
2019-06-20,9546.72,4958.72,1.9252
2019-06-21,10083.49,4989.92,2.0208
2019-06-22,10685.30,5023.88,2.1269
2019-06-23,10794.43,5059.30,2.1336
2019-06-24,11004.21,5096.76,2.1591
2019-06-25,11726.26,5138.53,2.2820
2019-06-26,12863.46,5185.81,2.4805
2019-06-27,11109.80,5223.65,2.1268
2019-06-28,12358.21,5268.38,2.3457
2019-06-29,11944.35,5311.34,2.2488
2019-06-30,10842.62,5348.43,2.0273
2019-07-01,10569.55,5384.98,1.9628
2019-07-02,10766.08,5422.82,1.9853
2019-07-03,11952.02,5466.65,2.1864
2019-07-04,11177.01,5506.56,2.0298
2019-07-05,10998.40,5544.06,1.9838
2019-07-06,11208.23,5581.80,2.0080
2019-07-07,11456.18,5620.59,2.0383
2019-07-08,12319.62,5661.85,2.1759
2019-07-09,12579.11,5705.55,2.2047
2019-07-10,12106.78,5746.26,2.1069
2019-07-11,11294.68,5783.02,1.9531
2019-07-12,11813.32,5821.89,2.0291
2019-07-13,11346.84,5859.81,1.9364
2019-07-14,10283.08,5892.19,1.7452
2019-07-15,10926.38,5928.89,1.8429
2019-07-16,9471.14,5956.84,1.5900
2019-07-17,9674.88,5986.10,1.6162
2019-07-18,10679.89,6020.38,1.7740
2019-07-19,10532.20,6054.60,1.7395
2019-07-20,10862.65,6089.87,1.7837
2019-07-21,10589.71,6123.33,1.7294
2019-07-22,10318.56,6156.00,1.6762
2019-07-23,9866.65,6186.20,1.5949
2019-07-24,9792.79,6216.17,1.5754
2019-07-25,9897.19,6245.42,1.5847
2019-07-26,9836.70,6274.60,1.5677
2019-07-27,9446.67,6301.87,1.4990
2019-07-28,9529.79,6329.50,1.5056
2019-07-29,9504.16,6358.88,1.4946
2019-07-30,9589.11,6388.71,1.5009
2019-07-31,10059.00,6420.92,1.5666
2019-08-01,10400.31,6455.38,1.6111
2019-08-02,10529.69,6489.69,1.6225
2019-08-03,10810.42,6525.83,1.6566
2019-08-04,10986.51,6562.73,1.6741
2019-08-05,11790.02,6603.48,1.7854
2019-08-06,11423.50,6642.55,1.7197
2019-08-07,11967.27,6683.95,1.7904
2019-08-08,11938.23,6725.95,1.7750
2019-08-09,11858.34,6767.56,1.7522
2019-08-10,11303.73,6806.20,1.6608
2019-08-11,11530.20,6846.09,1.6842
2019-08-12,11384.70,6885.17,1.6535
2019-08-13,10867.05,6921.70,1.5700
2019-08-14,10024.38,6954.04,1.4415
2019-08-15,10310.09,6987.90,1.4754
2019-08-16,10373.32,7022.59,1.4771
2019-08-17,10207.16,7056.65,1.4465
2019-08-18,10331.31,7091.12,1.4569
2019-08-19,10884.63,7128.49,1.5269
2019-08-20,10771.39,7165.12,1.5033
2019-08-21,10096.83,7198.30,1.4027
2019-08-22,10119.71,7231.83,1.3993
2019-08-23,10414.14,7266.84,1.4331
2019-08-24,10147.09,7300.45,1.3899
2019-08-25,10100.36,7334.11,1.3772
2019-08-26,10362.64,7369.13,1.4062
2019-08-27,10168.22,7401.91,1.3737
2019-08-28,9724.80,7432.43,1.3084
2019-08-29,9482.31,7461.63,1.2708
2019-08-30,9577.68,7491.56,1.2785
2019-08-31,9605.02,7521.65,1.2770
2019-09-01,9762.94,7552.58,1.2927
2019-09-02,10377.34,7586.66,1.3678
2019-09-03,10618.78,7621.93,1.3932
2019-09-04,10577.24,7656.89,1.3814
2019-09-05,10580.18,7691.68,1.3755
2019-09-06,10330.85,7724.00,1.3375
2019-09-07,10494.51,7757.00,1.3529
2019-09-08,10407.27,7789.37,1.3361
2019-09-09,10332.46,7821.58,1.3210
2019-09-10,10085.95,7852.26,1.2845
2019-09-11,10142.15,7882.42,1.2867
2019-09-12,10403.36,7915.67,1.3143
2019-09-13,10345.34,7948.29,1.3016
2019-09-14,10363.45,7981.12,1.2985
2019-09-15,10306.17,8013.66,1.2861
2019-09-16,10257.82,8045.98,1.2749
2019-09-17,10195.61,8077.91,1.2622
2019-09-18,10161.32,8109.66,1.2530
2019-09-19,10268.39,8142.09,1.2611
2019-09-20,10170.13,8174.45,1.2441
2019-09-21,9986.41,8205.19,1.2171
2019-09-22,10047.01,8236.16,1.2199
2019-09-23,9692.74,8265.34,1.1727
2019-09-24,8613.67,8289.22,1.0391
2019-09-25,8424.16,8311.79,1.0135
2019-09-26,8091.70,8332.72,0.9711
2019-09-27,8186.78,8354.40,0.9799
2019-09-28,8201.98,8376.12,0.9792
2019-09-29,8064.51,8397.18,0.9604
2019-09-30,8282.37,8419.32,0.9837
2019-10-01,8314.55,8441.39,0.9850
2019-10-02,8362.53,8463.25,0.9881
2019-10-03,8254.34,8484.68,0.9729
2019-10-04,8165.69,8505.67,0.9600
2019-10-05,8141.63,8526.39,0.9549
2019-10-06,7854.61,8545.51,0.9192
2019-10-07,8226.02,8566.76,0.9602
2019-10-08,8190.12,8587.79,0.9537
2019-10-09,8598.33,8610.88,0.9985
2019-10-10,8578.09,8633.91,0.9935
2019-10-11,8289.85,8655.82,0.9577
2019-10-12,8323.75,8677.85,0.9592
2019-10-13,8291.25,8699.17,0.9531
2019-10-14,8346.37,8720.85,0.9571
2019-10-15,8160.71,8741.21,0.9336
2019-10-16,8003.86,8760.77,0.9136
2019-10-17,8072.49,8780.66,0.9193
2019-10-18,7959.33,8799.76,0.9045
2019-10-19,7948.48,8814.98,0.9017
2019-10-20,8213.71,8831.25,0.9301
2019-10-21,8211.65,8847.75,0.9281
2019-10-22,8029.21,8862.73,0.9060
2019-10-23,7458.04,8874.80,0.8404
2019-10-24,7454.37,8886.13,0.8389
2019-10-25,8656.66,8902.99,0.9723
2019-10-26,9249.65,8923.27,1.0366
2019-10-27,9558.16,8944.50,1.0686
2019-10-28,9319.18,8965.84,1.0394
2019-10-29,9431.21,8987.58,1.0494
2019-10-30,9182.86,9008.12,1.0194
2019-10-31,9155.28,9028.11,1.0141
2019-11-01,9251.38,9049.16,1.0223
2019-11-02,9300.19,9069.63,1.0254
2019-11-03,9209.64,9089.54,1.0132
2019-11-04,9418.36,9110.24,1.0338
2019-11-05,9330.79,9130.45,1.0219
2019-11-06,9354.93,9150.65,1.0223
2019-11-07,9210.75,9170.23,1.0044
2019-11-08,8791.33,9187.27,0.9569
2019-11-09,8810.78,9203.59,0.9573
2019-11-10,9042.89,9221.65,0.9806
2019-11-11,8713.21,9239.58,0.9430
2019-11-12,8788.96,9257.77,0.9494
2019-11-13,8766.73,9275.70,0.9451
2019-11-14,8645.44,9293.18,0.9303
2019-11-15,8465.88,9309.76,0.9094
2019-11-16,8477.69,9325.82,0.9091
2019-11-17,8505.16,9341.77,0.9104
2019-11-18,8183.53,9355.72,0.8747
2019-11-19,8116.82,9368.01,0.8664
2019-11-20,8076.55,9379.52,0.8611
2019-11-21,7612.28,9388.94,0.8108
2019-11-22,7277.52,9396.87,0.7745
2019-11-23,7324.84,9404.37,0.7789
2019-11-24,6943.38,9409.43,0.7379
2019-11-25,7139.04,9414.37,0.7583
2019-11-26,7165.44,9418.41,0.7608
2019-11-27,7526.86,9419.42,0.7991
2019-11-28,7436.34,9421.89,0.7893
2019-11-29,7747.74,9421.63,0.8223
2019-11-30,7556.19,9419.63,0.8022
2019-12-01,7417.73,9415.65,0.7878
2019-12-02,7318.31,9412.93,0.7775
